draft_year,team,p0,p2,ewii,snap_share,n_players,snap_share_smoothed,grp,DCI
2014,NE,0.5483870967741935,0.6774193548387097,0.08004270767353656,,,0.0,zero,0.0
2014,NO,0.7419354838709677,0.0,-0.5549968420791281,,,0.0,single,-0.0
2014,NYG,0.8387096774193549,0.0967741935483871,-0.516690743218389,,,0.0,zero,-0.0
2014,NYJ,0.4516129032258065,0.7741935483870968,0.20067069546215105,0.0717106995523567,2.0,0.06641707144128284,double,0.013327959916681597
2014,PHI,0.3548387096774194,0.5806451612903225,0.15415067982725816,,,0.0,zero,0.0
2014,PIT,0.7096774193548387,0.7419354838709677,0.018692133012152546,,,0.0,zero,0.0
2014,SEA,1.0,0.8387096774193549,-0.08408311721054132,,,0.0,zero,-0.0
2014,SF,0.8064516129032258,0.032258064516129,-0.5596157879354228,,,0.0,single,-0.0
2014,TB,0.5806451612903225,0.3870967741935484,-0.13062018241706408,,,0.0,zero,-0.0
2014,TEN,0.4193548387096774,0.4193548387096774,0.0,,,0.0,zero,0.0
2014,WAS,0.1290322580645161,0.2580645161290322,0.10821358464023279,,,0.0,zero,0.0
2015,ARI,0.3225806451612903,0.9032258064516128,0.3639653772014116,,,0.0,zero,0.0
2015,ATL,0.0,0.6129032258064516,0.47803580094299974,,,0.0,single,0.0
2015,BAL,0.5161290322580645,0.7741935483870968,0.15718558352241235,,,0.0,zero,0.0
2015,BUF,1.0,0.5161290322580645,-0.27698678333503296,,,0.0,single,-0.0
2015,CAR,0.6451612903225806,0.4838709677419355,-0.10318423623523063,,,0.0,zero,-0.0
2015,CHI,0.032258064516129,0.3225806451612903,0.24783616390458127,,,0.0,zero,0.0
2015,CIN,0.6774193548387097,0.8709677419354839,0.109199291964992,,,0.0,zero,0.0
2015,CLE,0.8064516129032258,0.0967741935483871,-0.4989911661189879,,,0.0,zero,-0.0
2015,DAL,0.3870967741935484,0.4516129032258065,0.0454623740767572,0.07917174177831912,1.0,0.07575728899904144,single,0.0034441062115154247
2015,DEN,0.967741935483871,1.0,0.016260520871780326,,,0.0,zero,0.0
2015,DET,0.7419354838709677,0.0645161290322581,-0.49247648509779424,,,0.0,single,-0.0
2015,GB,0.7741935483870968,0.2258064516129032,-0.3697470255060851,,,0.0,double,-0.0
2015,HOU,0.8709677419354839,0.967741935483871,0.050430853626891904,0.0514118273841236,1.0,0.06187733180194368,single,0.0031205266629264453
2015,IND,0.6129032258064516,0.1612903225806451,-0.3285040669720361,,,0.0,single,-0.0
2015,JAX,0.1290322580645161,0.8064516129032258,0.47000362924573563,,,0.0,zero,0.0
2015,KC,0.9032258064516128,0.8387096774193549,-0.0344861760711692,,,0.0,single,-0.0
2015,LA,0.3548387096774194,0.7096774193548387,0.2326222952687535,,,0.0,zero,0.0
2015,LAC,0.4516129032258065,0.5483870967741935,0.06453852113757116,,,0.0,zero,0.0
2015,LV,0.0967741935483871,0.032258064516129,-0.060624621816434736,,,0.0,zero,-0.0
2015,MIA,0.7096774193548387,0.6774193548387097,-0.019048194970694474,,,0.0,zero,-0.0
2015,MIN,0.5483870967741935,0.935483870967742,0.22314355131420976,0.08397131114513659,1.0,0.07815707368245017,single,0.017440246981828295
2015,NE,0.5806451612903225,0.7419354838709677,0.09716374845364788,,,0.0,single,0.0
2015,NO,0.1935483870967742,0.1290322580645161,-0.05556985115481088,,,0.0,zero,-0.0
2015,NYG,0.2903225806451612,0.5806451612903225,0.20294084399669038,0.07481646457147571,1.0,0.07357965039561973,single,0.014932316352268481
2015,NYJ,0.4193548387096774,0.1935483870967742,-0.17327172127403667,,,0.0,zero,-0.0
2015,PHI,0.2258064516129032,0.3548387096774194,0.10008345855698263,,,0.0,single,0.0
2015,PIT,0.1612903225806451,0.6451612903225806,0.3483066942682158,,,0.0,single,0.0
2015,SEA,0.935483870967742,0.3870967741935484,-0.33314444652853825,,,0.0,zero,-0.0
2015,SF,0.8387096774193549,0.0,-0.6090640633494041,,,0.0,single,-0.0
2015,TB,0.2580645161290322,0.2580645161290322,0.0,,,0.0,zero,0.0
2015,TEN,0.4838709677419355,0.4193548387096774,-0.04445176257083381,,,0.0,zero,-0.0
2015,WAS,0.0645161290322581,0.2903225806451612,0.1923718926474561,,,0.0,zero,0.0
2016,ARI,0.6451612903225806,0.8064516129032258,0.09352605801082355,0.006930289441500204,1.0,0.03497521382415541,single,0.0032710938770589165
2016,ATL,0.4838709677419355,0.4838709677419355,0.0,0.0030802530802530805,1.0,0.03305019564353185,single,0.0
2016,BAL,0.4516129032258065,0.9032258064516128,0.2708749541353995,,,0.0,zero,0.0
2016,BUF,0.5161290322580645,0.6774193548387097,0.10109611687136881,,,0.0,zero,0.0
2016,CAR,0.967741935483871,0.3548387096774194,-0.3732042458899428,0.09054436035378864,2.0,0.08136961963812929,double,-0.03036748753539952
2016,CHI,0.3225806451612903,0.6129032258064516,0.19845093872383823,,,0.0,zero,0.0
2016,CIN,0.935483870967742,0.7741935483870968,-0.08701137698962981,0.08559465335373219,1.0,0.0743073957802714,single,-0.006465588827354822
2016,CLE,0.0645161290322581,0.1612903225806451,0.08701137698962969,,,0.0,zero,0.0
2016,DAL,0.1612903225806451,0.5806451612903225,0.30830135965451666,,,0.0,zero,0.0
2016,DEN,0.9032258064516128,0.4193548387096774,-0.29334780998745813,0.0908860759493671,1.0,0.07695310707808886,single,-0.02257402543308773
2016,DET,0.1290322580645161,0.5161290322580645,0.294799540220645,,,0.0,zero,0.0
2016,GB,0.8064516129032258,0.0967741935483871,-0.4989911661189879,,,0.0,zero,-0.0
2016,HOU,0.8709677419354839,0.1290322580645161,-0.5050949490570059,,,0.0,zero,-0.0
2016,IND,0.3548387096774194,0.0,-0.30368241379822214,,,0.0,single,-0.0
2016,JAX,0.2903225806451612,1.0,0.4382549309311553,0.09046519886363637,1.0,0.07674266853522349,single,0.03363285289837692
2016,KC,1.0,0.3870967741935484,-0.36593426935152906,,,0.0,single,-0.0
2016,LA,0.5483870967741935,0.7419354838709677,0.11778303565638346,,,0.0,zero,0.0
2016,LAC,0.1935483870967742,0.967741935483871,0.49995595152908684,,,0.0,zero,0.0
2016,LV,0.6129032258064516,0.0645161290322581,-0.4155154439616658,0.04501238061549345,1.0,0.05401625941115203,zero,-0.022444590010373345
2016,MIA,0.2258064516129032,0.1935483870967742,-0.026668247082161294,0.06703397612488522,1.0,0.06502705716584792,single,-0.0017341576275246595
2016,MIN,0.7096774193548387,0.935483870967742,0.12405264866997882,0.04943564616326888,1.0,0.05622789218503975,single,0.006975218954684184
2016,NE,0.6774193548387097,0.3225806451612903,-0.23767165187711958,,,0.0,single,-0.0
2016,NO,0.0,0.4516129032258065,0.3726752852851735,,,0.0,single,0.0
2016,NYG,0.0967741935483871,0.2258064516129032,0.1112256351102244,0.024531742085198077,2.0,0.03736120745906892,double,0.0041555240281197945
2016,NYJ,0.7741935483870968,0.2580645161290322,-0.3437715391028245,,,0.0,zero,-0.0
2016,PHI,0.5806451612903225,0.8387096774193549,0.1512309697239237,,,0.0,zero,0.0
2016,PIT,0.7419354838709677,0.6451612903225806,-0.05715841383994864,0.11207872507184534,2.0,0.09572586278350043,double,-0.005471538480165455
2016,SEA,0.8387096774193549,0.8709677419354839,0.01739174271186924,,,0.0,zero,0.0
2016,SF,0.032258064516129,0.2903225806451612,0.22314355131420976,,,0.0,single,0.0
2016,TB,0.3870967741935484,0.032258064516129,-0.29546421289383606,,,0.0,single,-0.0
2016,TEN,0.4193548387096774,0.7096774193548387,0.1861022796338607,0.09064835737875891,1.0,0.07683424779278476,zero,0.014299028668190173
2016,WAS,0.2580645161290322,0.5483870967741935,0.20763936477824455,,,0.0,single,0.0
2017,ARI,0.9032258064516128,0.8387096774193549,-0.0344861760711692,0.08986600336997513,1.0,0.08597168181304894,single,-0.002964834556139341
2017,ATL,0.6129032258064516,0.5161290322580645,-0.06187540371808741,,,0.0,zero,-0.0
2017,BAL,0.7741935483870968,0.935483870967742,0.0870113769896299,0.08926215812153725,1.0,0.08566975918882999,single,0.007454243713390096
2017,BUF,0.5161290322580645,0.967741935483871,0.26072626246325264,0.08377135348226018,1.0,0.08292435686919147,single,0.021620557633673244
2017,CAR,0.4838709677419355,0.2258064516129032,-0.19105523676270922,,,0.0,zero,-0.0
2017,CHI,0.3225806451612903,1.0,0.4135623183407838,,,0.0,single,0.0
2017,CIN,0.8709677419354839,0.0645161290322581,-0.5639354490799392,,,0.0,zero,-0.0
2017,CLE,0.0967741935483871,0.8064516129032258,0.4989911661189879,,,0.0,single,0.0
2017,DAL,0.4516129032258065,0.4838709677419355,0.021978906718775167,0.13575348248205993,2.0,0.11786144174008088,double,0.0025904656337455917
2017,DEN,1.0,0.4516129032258065,-0.32047189527477177,,,0.0,zero,-0.0
2017,DET,0.0645161290322581,0.2580645161290322,0.16705408466316624,,,0.0,single,0.0
2017,GB,0.2258064516129032,0.3225806451612903,0.07598590697792205,,,0.0,double,0.0
2017,HOU,0.967741935483871,0.6129032258064516,-0.1988508587451653,,,0.0,zero,-0.0
2017,IND,0.1612903225806451,0.7419354838709677,0.40546510810816455,0.08009153318077804,2.0,0.08075347553922628,double,0.032742716689622406
2017,JAX,0.8064516129032258,0.9032258064516128,0.05218575317057025,,,0.0,zero,0.0
2017,KC,0.8387096774193549,0.5483870967741935,-0.17185025692665928,,,0.0,zero,-0.0
2017,LA,0.7096774193548387,0.3548387096774194,-0.23262229526875347,,,0.0,single,-0.0
2017,LAC,0.5483870967741935,0.6451612903225806,0.06062462181643484,,,0.0,zero,0.0
2017,LV,0.032258064516129,0.0,-0.0317486983145803,0.031094418726526334,2.0,0.048088732569725144,zero,-0.0015267546626867353
2017,MIA,0.6774193548387097,0.0967741935483871,-0.42488319396526614,,,0.0,single,-0.0
2017,MIN,0.935483870967742,0.8709677419354839,-0.03390155167568134,,,0.0,zero,-0.0
2017,NE,0.7419354838709677,0.7096774193548387,-0.01869213301215252,,,0.0,zero,-0.0
2017,NO,0.1290322580645161,0.1612903225806451,0.028170876966696224,,,0.0,double,0.0
2017,NYG,0.5806451612903225,0.1290322580645161,-0.33647223662121306,,,0.0,zero,-0.0
2017,NYJ,0.1935483870967742,0.4193548387096774,0.17327172127403678,0.16884504726674887,2.0,0.1399224849298735,double,0.024244609808739652
2017,PHI,0.3548387096774194,0.1935483870967742,-0.1267517056391439,0.07408660351826793,2.0,0.07675018909755287,double,-0.009728217376241651
2017,PIT,0.6451612903225806,0.6774193548387097,0.01941808585710173,0.022289511312978384,1.0,0.052183435784550564,single,0.0010133024363829578
2017,SEA,0.3870967741935484,0.2903225806451612,-0.07232066157962626,0.10277672118676302,2.0,0.09587693420988293,single,-0.006933883312285035
2017,SF,0.0,0.3870967741935484,0.3272129112084162,,,0.0,single,0.0
2017,TB,0.2580645161290322,0.032258064516129,-0.19782574332991992,,,0.0,single,-0.0
2017,TEN,0.4193548387096774,0.7741935483870968,0.22314355131420976,0.053805237315875616,1.0,0.06794129878599918,single,0.015160662692007665
2017,WAS,0.2903225806451612,0.5806451612903225,0.20294084399669038,0.053286253109702274,1.0,0.06768180668291252,single,0.013735402971451104
2018,ARI,0.8064516129032258,0.0,-0.5913644862500029,,,0.0,zero,-0.0
2018,ATL,0.4838709677419355,0.2258064516129032,-0.19105523676270922,0.06973032008737293,1.0,0.0658967052677565,single,-0.012589910626813685
2018,BAL,0.9032258064516128,0.8709677419354839,-0.017094433359299954,,,0.0,zero,-0.0
2018,BUF,0.6774193548387097,0.9032258064516128,0.12629372532429206,,,0.0,zero,0.0
2018,CAR,0.3548387096774194,0.5806451612903225,0.15415067982725816,0.05142513736263736,2.0,0.0549711217244716,double,0.008473835784694256
2018,CHI,0.6129032258064516,0.7419354838709677,0.0769610411361284,,,0.0,zero,0.0
2018,CIN,0.7741935483870968,0.032258064516129,-0.5415972824327444,0.09006690684508492,1.0,0.0760649986466125,single,-0.04119659655525571
2018,CLE,0.1612903225806451,0.6129032258064516,0.32850406697203616,0.06053679398318832,1.0,0.0612999422156642,single,0.020137280322996498
2018,DAL,0.5806451612903225,0.4838709677419355,-0.06317890162153156,,,0.0,zero,-0.0
2018,DEN,0.4193548387096774,0.4516129032258065,0.022472855852058576,,,0.0,zero,0.0
2018,DET,0.5161290322580645,0.1290322580645161,-0.294799540220645,0.06107920071191651,1.0,0.0615711455800283,single,-0.01815114540785074
2018,GB,0.0967741935483871,0.5483870967741935,0.3448404862917296,,,0.0,double,0.0
2018,HOU,0.1290322580645161,0.1935483870967742,0.055569851154810994,0.07287050713934022,1.0,0.06746679879374015,single,0.003749119966859722
2018,IND,0.0,0.3225806451612903,0.2795848622191615,,,0.0,zero,0.0
2018,JAX,1.0,0.2580645161290322,-0.46357273891544515,,,0.0,single,-0.0
2018,KC,0.3870967741935484,0.8064516129032258,0.2641515750415867,,,0.0,zero,0.0
2018,LA,0.7419354838709677,0.8387096774193549,0.05406722127027579,,,0.0,zero,0.0
2018,LAC,0.967741935483871,0.3548387096774194,-0.3732042458899428,,,0.0,single,-0.0
2018,LV,0.0645161290322581,0.0645161290322581,0.0,,,0.0,zero,0.0
2018,MIA,0.1935483870967742,0.0967741935483871,-0.08455738802806312,,,0.0,single,-0.0
2018,MIN,0.935483870967742,0.7741935483870968,-0.08701137698962981,0.014644882756285447,1.0,0.03835398660221276,single,-0.003337233187300345
2018,NE,0.3225806451612903,1.0,0.4135623183407838,,,0.0,single,0.0
2018,NO,0.4516129032258065,0.7096774193548387,0.16362942378180212,,,0.0,zero,0.0
2018,NYG,0.2258064516129032,0.1612903225806451,-0.05406722127027594,,,0.0,zero,-0.0
2018,NYJ,0.2580645161290322,0.6451612903225806,0.2682639865946792,,,0.0,zero,0.0
2018,PHI,0.8387096774193549,0.4193548387096774,-0.258861633916289,,,0.0,single,-0.0
2018,PIT,0.6451612903225806,0.935483870967742,0.16251892949777494,0.0761509746992949,1.0,0.06910703257371749,single,0.011231200954648428
2018,SEA,0.8709677419354839,0.3870967741935484,-0.2992428948528569,,,0.0,zero,-0.0
2018,SF,0.2903225806451612,0.967741935483871,0.42199441005937505,,,0.0,zero,0.0
2018,TB,0.032258064516129,0.6774193548387097,0.4855078157817008,,,0.0,single,0.0
2018,TEN,0.7096774193548387,0.5161290322580645,-0.12014431184206321,,,0.0,single,-0.0
2018,WAS,0.5483870967741935,0.2903225806451612,-0.1823215567939546,,,0.0,zero,-0.0
2019,ARI,0.8387096774193549,0.7419354838709677,-0.05406722127027582,0.08133365011483329,1.0,0.06503334170996464,single,-0.0035161720761781156
2019,ATL,0.5161290322580645,0.0645161290322581,-0.3536400402435783,,,0.0,single,-0.0
2019,BAL,0.935483870967742,0.9032258064516128,-0.01680711831638129,,,0.0,zero,-0.0
2019,BUF,0.967741935483871,0.7096774193548387,-0.14058195062118944,,,0.0,zero,-0.0
2019,CAR,0.2258064516129032,0.4193548387096774,0.14660347419187544,,,0.0,zero,0.0
2019,CHI,1.0,0.5161290322580645,-0.27698678333503296,,,0.0,single,-0.0
2019,CIN,0.0645161290322581,0.1612903225806451,0.08701137698962969,,,0.0,zero,0.0
2019,CLE,0.8064516129032258,0.5483870967741935,-0.15415067982725836,0.04788961038961039,1.0,0.04831132184735319,double,-0.0074472231061229735
2019,DAL,0.4838709677419355,0.3548387096774194,-0.09097177820572663,,,0.0,zero,-0.0
2019,DEN,0.4516129032258065,0.2903225806451612,-0.11778303565638351,,,0.0,zero,-0.0
2019,DET,0.2580645161290322,0.0,-0.22957444164450025,0.08063745019920318,1.0,0.06468524175214958,single,-0.014850078257889256
2019,GB,0.3225806451612903,0.8064516129032258,0.31177962403084153,,,0.0,single,0.0
2019,HOU,0.6129032258064516,0.0967741935483871,-0.3856624808119848,0.04284130503642699,1.0,0.04578716917076149,single,-0.017658393251753904
2019,IND,0.7419354838709677,0.4838709677419355,-0.16034265007517937,0.04924589617531872,1.0,0.04898946474020735,single,-0.007855100602209404
2019,JAX,0.9032258064516128,0.032258064516129,-0.6118015411059929,,,0.0,zero,-0.0
2019,KC,0.5483870967741935,0.6129032258064516,0.0408219945202552,,,0.0,single,0.0
2019,LA,0.3548387096774194,1.0,0.38946476676172315,,,0.0,double,0.0
2019,LAC,0.6451612903225806,0.6451612903225806,0.0,0.07730186024699078,1.0,0.06301744677604337,single,0.0
2019,LV,0.0,0.2258064516129032,0.20359895524123955,,,0.0,zero,0.0
2019,MIA,0.0967741935483871,0.3225806451612903,0.18721154208814636,,,0.0,zero,0.0
2019,MIN,0.8709677419354839,0.1290322580645161,-0.5050949490570059,,,0.0,zero,-0.0
2019,NE,0.7096774193548387,0.4516129032258065,-0.16362942378180204,,,0.0,single,-0.0
2019,NO,0.1612903225806451,0.8709677419354839,0.4769240720903095,,,0.0,double,0.0
2019,NYG,0.1290322580645161,0.6774193548387097,0.39589565709201385,,,0.0,single,0.0
2019,NYJ,0.4193548387096774,0.1935483870967742,-0.17327172127403667,,,0.0,zero,-0.0
2019,PHI,0.1935483870967742,0.2580645161290322,0.05264373348542188,,,0.0,zero,0.0
2019,PIT,0.6774193548387097,0.967741935483871,0.15963014559188393,0.002068099564221878,1.0,0.025400566434658933,single,0.004054696118080926
2019,SEA,0.2903225806451612,0.5806451612903225,0.20294084399669038,0.008546394714162596,1.0,0.02863971400962929,single,0.0058121677329380055
2019,SF,0.3870967741935484,0.7741935483870968,0.24613306953890837,,,0.0,zero,0.0
2019,TB,0.032258064516129,0.8387096774193549,0.5773153650348237,,,0.0,double,0.0
2019,TEN,0.7741935483870968,0.3870967741935484,-0.24613306953890846,,,0.0,zero,-0.0
2019,WAS,0.5806451612903225,0.935483870967742,0.2025242641114741,,,0.0,zero,0.0
2020,ARI,0.0,0.4516129032258065,0.3726752852851735,,,0.0,zero,0.0
2020,ATL,0.2258064516129032,0.1935483870967742,-0.026668247082161294,0.06474878444084278,1.0,0.05761601673409167,single,-0.0015365181701546965
2020,BAL,0.8709677419354839,0.032258064516129,-0.5947071077466928,,,0.0,zero,-0.0
2020,BUF,0.9032258064516128,1.0,0.049596941139372186,,,0.0,zero,0.0
2020,CAR,0.5806451612903225,0.5161290322580645,-0.041672696400567956,0.053711859075180876,1.0,0.052097554051260715,single,-0.002171045553190367
2020,CHI,0.7419354838709677,0.2580645161290322,-0.325422400434628,0.05523841504365346,1.0,0.052860832035497005,single,-0.01720209884996312
2020,CIN,0.032258064516129,0.3548387096774194,0.2719337154836419,,,0.0,zero,0.0
2020,CLE,0.6129032258064516,0.9032258064516128,0.16551443847757333,0.09064351890493282,1.0,0.07056338396613668,single,0.011679258874232514
2020,DAL,0.4838709677419355,0.7741935483870968,0.1786917887433759,0.0887578119514079,1.0,0.06962053048937422,single,0.01244061712640902
2020,DEN,0.4516129032258065,0.6774193548387097,0.1445812288111077,0.00015894460780418025,1.0,0.02532109681757237,single,0.0036609552927296413
2020,DET,0.1290322580645161,0.0645161290322581,-0.05884050002293335,0.06346538615446179,1.0,0.05697431759090117,single,-0.0033523973355140324
2020,GB,0.5483870967741935,0.935483870967742,0.22314355131420976,,,0.0,zero,0.0
2020,HOU,0.1935483870967742,0.1290322580645161,-0.05556985115481088,,,0.0,zero,-0.0
2020,IND,0.3225806451612903,0.7096774193548387,0.25671984684781407,0.057357405336315705,1.0,0.053920327181828126,single,0.013842418136102942
2020,JAX,0.2580645161290322,0.0967741935483871,-0.13720112151348515,,,0.0,single,-0.0
2020,KC,0.8064516129032258,0.2903225806451612,-0.3364722366212129,,,0.0,zero,-0.0
2020,LA,0.8387096774193549,0.8064516129032258,-0.017699577099400975,,,0.0,zero,-0.0
2020,LAC,0.3548387096774194,0.3225806451612903,-0.02409755157906064,,,0.0,zero,-0.0
2020,LV,0.0645161290322581,0.6129032258064516,0.4155154439616658,,,0.0,single,0.0
2020,MIA,0.0967741935483871,0.5483870967741935,0.3448404862917296,0.04387732258786658,2.0,0.04607929806769123,single,0.0158900075536442
2020,MIN,0.7741935483870968,0.4193548387096774,-0.2231435513142097,0.0372336503723365,2.0,0.04165018325733785,single,-0.009293969804930007
2020,NE,1.0,0.967741935483871,-0.01626052087178029,,,0.0,single,-0.0
2020,NO,0.7096774193548387,0.7419354838709677,0.018692133012152546,,,0.0,zero,0.0
2020,NYG,0.1612903225806451,0.8387096774193549,0.4595323293784404,0.0492194275802255,1.0,0.04985133830378303,single,0.022908301613370086
2020,NYJ,0.6451612903225806,0.0,-0.4978384282391794,0.0010446801671488268,1.0,0.02576396459724469,single,-0.01282629164030216
2020,PHI,0.4193548387096774,0.6451612903225806,0.14763599880606448,,,0.0,zero,0.0
2020,PIT,0.935483870967742,0.5806451612903225,-0.2025242641114741,,,0.0,zero,-0.0
2020,SEA,0.3870967741935484,0.2258064516129032,-0.12361395596717677,,,0.0,zero,-0.0
2020,SF,0.967741935483871,0.3870967741935484,-0.3496737484797488,,,0.0,zero,-0.0
2020,TB,0.6774193548387097,0.8709677419354839,0.109199291964992,,,0.0,single,0.0
2020,TEN,0.5161290322580645,0.4838709677419355,-0.02150620522096362,0.05082503113325031,1.0,0.05065414008029544,single,-0.0010893783318582722
2020,WAS,0.2903225806451612,0.1612903225806451,-0.1053605156578264,,,0.0,zero,-0.0
2021,ARI,0.7419354838709677,0.5483870967741935,-0.11778303565638351,,,0.0,single,-0.0
2021,ATL,0.0645161290322581,0.0967741935483871,0.02985296314968113,0.07537367116937095,1.0,0.07020097461779282,single,0.002095707108336669
2021,BAL,0.9032258064516128,0.6451612903225806,-0.14571181118139365,0.08537705844936037,1.0,0.07520266825778754,zero,-0.010957916997515724
2021,BUF,0.7096774193548387,0.8709677419354839,0.09015109699429748,,,0.0,zero,0.0
2021,CAR,0.4193548387096774,0.1935483870967742,-0.17327172127403667,0.023780803032914008,1.0,0.04440454054956435,single,-0.007694051173405774
2021,CHI,0.5161290322580645,0.0,-0.41616039722491244,,,0.0,zero,-0.0
2021,CIN,0.1612903225806451,0.4193548387096774,0.2006706954621514,,,0.0,zero,0.0
2021,CLE,0.5483870967741935,0.5806451612903225,0.02061928720273561,0.06552940211596818,1.0,0.06527884009109144,single,0.001346003152099666
2021,DAL,0.3548387096774194,0.9032258064516128,0.3398678256223509,0.0040413837698027805,2.0,0.02437034853527342,single,0.00828269736634222
