season,defteam,dropbacks,attempts,completions,sacks,scrambles,explosive_comps,interceptions,net_yards_sum,net_yards_per_db_allowed,explosive_pass_rate_allowed,completion_pct_allowed,int_rate_allowed
2011,ARI,647,647,340,42,0,58,10,3887,6.0077279752704795,0.17058823529411765,0.5255023183925811,0.015455950540958269
2011,ATL,653,649,363,34,0,59,19,4252,6.511485451761103,0.162534435261708,0.559322033898305,0.029275808936825885
2011,BAL,673,671,327,49,0,49,20,3696,5.491827637444279,0.14984709480122324,0.4873323397913562,0.029806259314456036
2011,BUF,551,551,321,29,0,48,20,3858,7.001814882032668,0.14953271028037382,0.5825771324863884,0.036297640653357534
2011,CAR,538,537,318,31,0,52,14,4028,7.4869888475836435,0.16352201257861634,0.5921787709497207,0.0260707635009311
2011,CHI,684,684,385,34,0,49,20,4187,6.121345029239766,0.12727272727272726,0.5628654970760234,0.029239766081871343
2011,CIN,622,622,330,47,0,50,10,3645,5.860128617363344,0.15151515151515152,0.5305466237942122,0.01607717041800643
2011,CLE,521,521,265,32,0,43,9,3098,5.946257197696737,0.16226415094339622,0.508637236084453,0.01727447216890595
2011,DAL,610,609,336,42,0,57,15,4074,6.678688524590164,0.16964285714285715,0.5517241379310345,0.024630541871921183
2011,DEN,678,678,381,46,0,54,11,4478,6.6047197640118,0.14173228346456693,0.5619469026548672,0.016224188790560472
2011,DET,714,714,412,43,0,53,21,4552,6.375350140056023,0.12864077669902912,0.5770308123249299,0.029411764705882353
2011,GB,729,713,411,30,0,74,32,5242,7.190672153635116,0.18004866180048662,0.576437587657784,0.04488078541374474
2011,HOU,682,682,320,53,0,52,20,3559,5.218475073313783,0.1625,0.46920821114369504,0.02932551319648094
2011,IND,538,538,351,29,0,45,8,3737,6.946096654275093,0.1282051282051282,0.6524163568773235,0.01486988847583643
2011,JAX,564,562,326,31,0,43,17,3442,6.102836879432624,0.13190184049079753,0.5800711743772242,0.030249110320284697
2011,KC,498,498,257,29,0,55,20,3319,6.664658634538153,0.2140077821011673,0.5160642570281124,0.040160642570281124
2011,LA,556,556,293,39,0,49,12,3541,6.368705035971223,0.16723549488054607,0.5269784172661871,0.02158273381294964
2011,LAC,540,540,299,32,0,53,17,3830,7.092592592592593,0.17725752508361203,0.5537037037037037,0.03148148148148148
2011,LV,655,635,323,39,0,58,18,4034,6.158778625954199,0.17956656346749225,0.5086614173228347,0.028346456692913385
2011,MIA,654,654,350,41,0,63,16,4142,6.333333333333333,0.18,0.5351681957186545,0.024464831804281346
2011,MIN,608,608,367,50,0,55,8,4166,6.8519736842105265,0.14986376021798364,0.6036184210526315,0.013157894736842105
2011,NE,806,806,447,51,0,86,24,5671,7.035980148883374,0.19239373601789708,0.5545905707196029,0.02977667493796526
2011,NO,773,773,419,38,0,60,11,5004,6.473479948253558,0.1431980906921241,0.5420439844760673,0.014230271668822769
2011,NYG,835,833,450,59,0,69,22,5189,6.21437125748503,0.15333333333333332,0.5402160864345739,0.026410564225690276
2011,NYJ,555,553,275,35,0,43,19,3253,5.861261261261261,0.15636363636363637,0.4972875226039783,0.034358047016274866
2011,PHI,583,583,301,50,0,53,15,3502,6.006861063464837,0.1760797342192691,0.516295025728988,0.025728987993138937
2011,PIT,606,604,299,35,0,39,11,3194,5.270627062706271,0.13043478260869565,0.49503311258278143,0.018211920529801324
2011,SEA,613,613,324,33,0,43,22,3762,6.137030995106036,0.13271604938271606,0.5285481239804242,0.03588907014681892
2011,SF,781,779,405,51,0,55,25,4604,5.895006402048655,0.13580246913580246,0.5198973042362003,0.03209242618741977
2011,TB,517,516,301,23,0,50,14,3940,7.620889748549323,0.16611295681063123,0.5833333333333334,0.027131782945736434
2011,TEN,636,636,369,28,0,54,11,3806,5.984276729559748,0.14634146341463414,0.5801886792452831,0.01729559748427673
2011,WAS,565,565,308,41,0,58,13,3683,6.51858407079646,0.18831168831168832,0.5451327433628319,0.023008849557522124
