season,defteam,dropbacks,attempts,completions,sacks,scrambles,explosive_comps,interceptions,net_yards_sum,net_yards_per_db_allowed,explosive_pass_rate_allowed,completion_pct_allowed,int_rate_allowed
2002,ARI,563,563,335,21,0,48,17,3929,6.978685612788633,0.14328358208955225,0.5950266429840142,0.03019538188277087
2002,ATL,674,674,325,51,0,49,26,4008,5.946587537091988,0.15076923076923077,0.4821958456973294,0.03857566765578635
2002,BAL,624,624,360,33,0,40,25,3691,5.915064102564102,0.1111111111111111,0.5769230769230769,0.04006410256410257
2002,BUF,547,547,281,31,0,47,10,3226,5.897623400365631,0.16725978647686832,0.5137111517367459,0.018281535648994516
2002,CAR,602,602,293,52,0,42,17,3236,5.3754152823920265,0.14334470989761092,0.4867109634551495,0.02823920265780731
2002,CHI,601,601,335,35,0,49,9,3639,6.054908485856905,0.14626865671641792,0.5574043261231281,0.014975041597337771
2002,CIN,490,490,287,24,0,44,9,3358,6.853061224489796,0.15331010452961671,0.5857142857142857,0.018367346938775512
2002,CLE,602,602,329,31,0,48,19,3642,6.04983388704319,0.1458966565349544,0.5465116279069767,0.03156146179401993
2002,DAL,622,622,334,24,0,45,19,3661,5.885852090032154,0.1347305389221557,0.5369774919614148,0.03054662379421222
2002,DEN,618,618,360,40,0,36,9,3358,5.433656957928803,0.1,0.5825242718446602,0.014563106796116505
2002,DET,645,645,371,33,0,56,10,4316,6.691472868217054,0.1509433962264151,0.5751937984496124,0.015503875968992248
2002,GB,611,611,300,43,0,37,24,3179,5.202945990180033,0.12333333333333334,0.4909983633387889,0.03927986906710311
2002,HOU,561,561,281,35,0,48,10,3235,5.766488413547237,0.1708185053380783,0.5008912655971479,0.017825311942959002
2002,IND,553,553,307,38,0,35,10,3296,5.960216998191682,0.11400651465798045,0.5551537070524413,0.018083182640144666
2002,JAX,589,589,314,36,0,37,14,3550,6.027164685908319,0.1178343949044586,0.533106960950764,0.023769100169779286
2002,KC,658,658,403,34,0,50,18,4244,6.449848024316109,0.12406947890818859,0.6124620060790273,0.02735562310030395
2002,LA,514,514,292,38,0,42,12,3317,6.453307392996109,0.14383561643835616,0.5680933852140078,0.023346303501945526
2002,LAC,662,662,375,39,0,46,17,4403,6.651057401812689,0.12266666666666666,0.5664652567975831,0.0256797583081571
2002,LV,767,767,406,49,0,42,24,4249,5.539765319426336,0.10344827586206896,0.529335071707953,0.03129074315514994
2002,MIA,583,583,294,47,0,44,21,3215,5.514579759862778,0.14965986394557823,0.5042881646655232,0.036020583190394515
2002,MIN,585,585,335,27,0,65,16,4283,7.321367521367521,0.19402985074626866,0.5726495726495726,0.02735042735042735
2002,NE,580,580,314,34,0,33,18,3323,5.729310344827586,0.10509554140127389,0.5413793103448276,0.03103448275862069
2002,NO,657,657,343,39,0,51,20,4041,6.1506849315068495,0.14868804664723032,0.5220700152207002,0.030441400304414
2002,NYG,652,652,339,37,0,46,12,3679,5.642638036809816,0.13569321533923304,0.5199386503067485,0.018404907975460124
2002,NYJ,664,664,393,33,0,38,18,3990,6.009036144578313,0.09669211195928754,0.5918674698795181,0.02710843373493976
2002,PHI,728,728,376,59,0,43,18,3850,5.288461538461538,0.11436170212765957,0.5164835164835165,0.024725274725274724
2002,PIT,735,735,389,53,0,53,22,4291,5.838095238095238,0.13624678663239073,0.5292517006802722,0.029931972789115645
2002,SEA,602,602,321,28,0,39,19,3555,5.90531561461794,0.12149532710280374,0.5332225913621262,0.03156146179401993
2002,SF,671,671,385,35,0,50,21,4115,6.132637853949329,0.12987012987012986,0.5737704918032787,0.03129657228017884
2002,TB,723,723,331,54,0,46,40,3210,4.439834024896266,0.13897280966767372,0.4578146611341632,0.05532503457814661
2002,TEN,714,714,389,41,0,47,19,4266,5.974789915966387,0.12082262210796915,0.5448179271708683,0.02661064425770308
2002,WAS,585,585,304,40,0,41,14,3120,5.333333333333333,0.13486842105263158,0.5196581196581197,0.023931623931623933
