season,defteam,dropbacks,attempts,completions,sacks,scrambles,explosive_comps,interceptions,net_yards_sum,net_yards_per_db_allowed,explosive_pass_rate_allowed,completion_pct_allowed,int_rate_allowed
2017,ARI,623,623,343,37,0,44,15,3648,5.85553772070626,0.1282798833819242,0.550561797752809,0.024077046548956663
2017,ATL,697,697,409,43,0,49,8,4171,5.9842180774748925,0.1198044009779951,0.5868005738880918,0.011477761836441894
2017,BAL,631,631,333,41,0,48,22,3578,5.670364500792393,0.14414414414414414,0.5277337559429477,0.03486529318541997
2017,BUF,647,647,382,29,0,43,18,3935,6.0819165378670785,0.112565445026178,0.5904173106646059,0.027820710973724884
2017,CAR,661,661,374,51,0,52,11,4237,6.409984871406959,0.13903743315508021,0.5658093797276853,0.01664145234493192
2017,CHI,591,591,343,42,0,36,8,3514,5.94585448392555,0.10495626822157435,0.5803722504230119,0.01353637901861252
2017,CIN,628,628,336,41,0,45,11,3593,5.721337579617835,0.13392857142857142,0.535031847133758,0.01751592356687898
2017,CLE,580,580,360,34,0,48,7,3864,6.662068965517242,0.13333333333333333,0.6206896551724138,0.01206896551724138
2017,DAL,622,622,371,38,0,43,10,3592,5.77491961414791,0.11590296495956873,0.5964630225080386,0.01607717041800643
2017,DEN,544,544,294,33,0,47,10,3337,6.134191176470588,0.1598639455782313,0.5404411764705882,0.01838235294117647
2017,DET,620,620,366,35,0,45,19,4024,6.490322580645161,0.12295081967213115,0.5903225806451613,0.03064516129032258
2017,GB,569,569,348,37,0,55,11,3963,6.964850615114235,0.15804597701149425,0.6115992970123023,0.019332161687170474
2017,HOU,560,560,321,32,0,53,11,3986,7.117857142857143,0.16510903426791276,0.5732142857142857,0.019642857142857142
2017,IND,562,562,319,25,0,63,13,4107,7.307829181494662,0.1974921630094044,0.5676156583629893,0.023131672597864767
2017,JAX,742,742,371,62,0,53,24,3862,5.204851752021563,0.14285714285714285,0.5,0.03234501347708895
2017,KC,666,666,344,33,0,56,17,4401,6.608108108108108,0.16279069767441862,0.5165165165165165,0.025525525525525526
2017,LA,666,666,345,51,0,56,18,3876,5.81981981981982,0.16231884057971013,0.5180180180180181,0.02702702702702703
2017,LAC,593,593,329,43,0,37,18,3299,5.5632377740303545,0.11246200607902736,0.554806070826307,0.03035413153456998
2017,LV,580,580,361,31,0,50,5,3967,6.839655172413793,0.13850415512465375,0.6224137931034482,0.008620689655172414
2017,MIA,575,575,339,30,0,57,9,3723,6.474782608695652,0.168141592920354,0.5895652173913043,0.01565217391304348
2017,MIN,684,684,375,40,0,43,16,3804,5.56140350877193,0.11466666666666667,0.5482456140350878,0.023391812865497075
2017,NE,788,788,442,53,0,64,13,5088,6.456852791878172,0.14479638009049775,0.5609137055837563,0.01649746192893401
2017,NO,716,716,378,48,0,67,21,4477,6.2527932960893855,0.17724867724867724,0.5279329608938548,0.029329608938547486
2017,NYG,608,608,347,27,0,54,13,4190,6.891447368421052,0.15561959654178675,0.5707236842105263,0.02138157894736842
2017,NYJ,607,607,329,28,0,61,11,3950,6.507413509060956,0.18541033434650456,0.5420098846787479,0.018121911037891267
2017,PHI,801,801,441,43,0,56,21,4750,5.930087390761548,0.12698412698412698,0.550561797752809,0.026217228464419477
2017,PIT,603,603,311,56,0,51,16,3609,5.985074626865671,0.1639871382636656,0.5157545605306799,0.026533996683250415
2017,SEA,614,614,325,39,0,44,14,3539,5.763843648208469,0.13538461538461538,0.5293159609120521,0.02280130293159609
2017,SF,601,601,344,30,0,50,10,3921,6.524126455906822,0.14534883720930233,0.5723793677204659,0.016638935108153077
2017,TB,595,595,371,22,0,57,13,4352,7.314285714285714,0.15363881401617252,0.6235294117647059,0.021848739495798318
2017,TEN,760,760,429,47,0,43,12,4556,5.994736842105263,0.10023310023310024,0.5644736842105263,0.015789473684210527
2017,WAS,607,607,306,43,0,54,16,3657,6.0247116968698515,0.17647058823529413,0.5041186161449753,0.026359143327841845
